ts,temp,rh,pop,precip_mm,temp_f,weather_condition,weather_emoji,snow_in
2025-12-30 20:00:00,8.113703305156273,79.20444504226559,0.6,0.1546391752577319,46.60466594928129,Sunny,☀️,0.0
2025-12-30 21:00:00,8.25,79.0,0.6,0.1546391752577319,46.85,Sunny,☀️,0.0
2025-12-30 22:00:00,8.113703305156273,79.20444504226559,0.6,0.1546391752577319,46.60466594928129,Sunny,☀️,0.0
2025-12-30 23:00:00,7.714101615137755,79.80384757729337,0.6,0.1546391752577319,45.88538290724796,Sunny,☀️,0.0
2025-12-31 00:00:00,7.62361742086056,69.25735931288072,0.6,0.2381443298969072,45.72251135754901,Sunny,☀️,0.0
2025-12-31 01:00:00,6.862499999999998,70.5,0.6,0.2381443298969072,44.35249999999999,Sunny,☀️,0.0
2025-12-31 02:00:00,5.9761599907517615,71.94708572938488,0.6,0.2381443298969072,42.75708798335317,Sunny,☀️,0.0
2025-12-31 03:00:00,5.024999999999999,73.5,0.6,0.1984536082474226,41.045,Sunny,☀️,0.0
2025-12-31 04:00:00,4.073840009248235,75.05291427061513,0.6,0.1984536082474226,39.33291201664682,Sunny,☀️,0.0
2025-12-31 05:00:00,3.1874999999999982,76.5,0.6,0.1587628865979381,37.7375,Sunny,☀️,0.0
2025-12-31 06:00:00,2.426382579139437,77.74264068711929,0.6,0.1190721649484536,36.367488642450986,Sunny,☀️,0.0
2025-12-31 07:00:00,1.842356641092188,78.69615242270663,0.6,0.079381443298969,35.316241953965935,Sunny,☀️,0.0
2025-12-31 08:00:00,1.4752225883876735,79.29555495773441,0.6,0.079381443298969,34.655400659097815,Sunny,☀️,0.0
2025-12-31 09:00:00,1.3499999999999996,79.5,0.6,0.079381443298969,34.43,Sunny,☀️,0.0
2025-12-31 10:00:00,1.4752225883876742,79.29555495773441,0.6,0.079381443298969,34.655400659097815,Sunny,☀️,0.0
2025-12-31 11:00:00,1.842356641092188,78.69615242270663,0.6,0.1190721649484536,35.31624195396594,Sunny,☀️,0.0
2025-12-31 12:00:00,2.4263825791394376,77.74264068711929,0.6,0.1587628865979381,36.367488642450986,Sunny,☀️,0.0
2025-12-31 13:00:00,3.1875,76.5,0.6,0.1984536082474226,37.7375,Sunny,☀️,0.0
2025-12-31 14:00:00,4.073840009248236,75.05291427061512,0.6,0.2381443298969072,39.33291201664682,Sunny,☀️,0.0
2025-12-31 15:00:00,5.025,73.5,0.6,0.2381443298969072,41.045,Sunny,☀️,0.0
2025-12-31 16:00:00,5.976159990751763,71.94708572938488,0.6,0.2381443298969072,42.75708798335317,Sunny,☀️,0.0
2025-12-31 17:00:00,6.862499999999999,70.5,0.6,0.1984536082474226,44.3525,Sunny,☀️,0.0
2025-12-31 18:00:00,7.623617420860562,69.25735931288071,0.6,0.1587628865979381,45.72251135754901,Sunny,☀️,0.0
2025-12-31 19:00:00,8.207643358907811,68.30384757729337,0.6,0.1190721649484536,46.77375804603406,Sunny,☀️,0.0
2025-12-31 20:00:00,8.574777411612324,67.70444504226559,0.6,0.1190721649484536,47.43459934090218,Sunny,☀️,0.0
2025-12-31 21:00:00,8.7,67.5,0.6,0.1190721649484536,47.66,Sunny,☀️,0.0
2025-12-31 22:00:00,8.574777411612326,67.70444504226559,0.6,0.1190721649484536,47.43459934090219,Sunny,☀️,0.0
2025-12-31 23:00:00,8.207643358907811,68.30384757729337,0.6,0.1190721649484536,46.77375804603406,Sunny,☀️,0.0
2026-01-01 00:00:00,6.730939751330897,67.75735931288072,0.2727272727272727,0.7484536082474227,44.11569155239562,Sunny,☀️,0.0
2026-01-01 01:00:00,5.975,69.0,0.2727272727272727,0.7484536082474227,42.755,Sunny,☀️,0.0
2026-01-01 02:00:00,5.0946895146242,70.44708572938488,0.2727272727272727,0.7484536082474227,41.17044112632356,Sunny,☀️,0.0
2026-01-01 03:00:00,4.15,72.0,0.2727272727272727,0.6237113402061856,39.47,Sunny,☀️,0.0
2026-01-01 04:00:00,3.2053104853757985,73.55291427061513,0.2727272727272727,0.6237113402061856,37.76955887367644,Sunny,☀️,0.0
2026-01-01 05:00:00,2.325,75.0,0.2727272727272727,0.4989690721649484,36.185,Sunny,☀️,0.0
2026-01-01 06:00:00,1.5690602486691017,76.24264068711929,0.2727272727272727,0.3742268041237113,34.82430844760438,Sunny,☀️,0.0
2026-01-01 07:00:00,0.9890072761867992,77.19615242270663,0.2727272727272727,0.2494845360824742,33.78021309713624,Sunny,☀️,0.0
2026-01-01 08:00:00,0.6243707340449012,77.79555495773441,0.2727272727272727,0.2494845360824742,33.12386732128082,Sunny,☀️,0.0
2026-01-01 09:00:00,0.5000000000000004,78.0,0.2727272727272727,0.2494845360824742,32.9,Sunny,☀️,0.0
2026-01-01 10:00:00,0.6243707340449016,77.79555495773441,0.2727272727272727,0.2494845360824742,33.12386732128083,Sunny,☀️,0.0
2026-01-01 11:00:00,0.9890072761867996,77.19615242270663,0.2727272727272727,0.3742268041237113,33.78021309713624,Sunny,☀️,0.0
2026-01-01 12:00:00,1.569060248669102,76.24264068711929,0.2727272727272727,0.4989690721649484,34.82430844760438,Sunny,☀️,0.0
2026-01-01 13:00:00,2.3250000000000006,75.0,0.2727272727272727,0.6237113402061856,36.185,Sunny,☀️,0.0
2026-01-01 14:00:00,3.2053104853758,73.55291427061512,0.2727272727272727,0.7484536082474227,37.76955887367644,Sunny,☀️,0.0
2026-01-01 15:00:00,4.15,72.0,0.2727272727272727,0.7484536082474227,39.47,Sunny,☀️,0.0
2026-01-01 16:00:00,5.094689514624201,70.44708572938488,0.2727272727272727,0.7484536082474227,41.17044112632356,Sunny,☀️,0.0
2026-01-01 17:00:00,5.975,69.0,0.2727272727272727,0.6237113402061856,42.755,Sunny,☀️,0.0
2026-01-01 18:00:00,6.730939751330899,67.75735931288071,0.2727272727272727,0.4989690721649484,44.11569155239562,Sunny,☀️,0.0
2026-01-01 19:00:00,7.310992723813201,66.80384757729337,0.2727272727272727,0.3742268041237113,45.159786902863765,Sunny,☀️,0.0
